Trip_ID,TransactionMonth,Destination,Start_date,End_date,Number_of_travelers,Client_ID,Client_age_range,Client_gender,Referral_source,Client_credit_card,Client_nationality,Client_age,Client_rank,Time_of_first_call,Accommodation_type,Transportation_cost,Accommodation_cost,Tours_cost,Insurance_cost,Agency_fee,Agency_hours,On_call_hours,Associates_involved,Internal_service_failures
7709,2024-03,"Reykjavik, Iceland",2024-07-06,2024-07-14,,4494.0,18-25,F,Friend/Family,MasterCard,USA,20.0,frequent,Afternoon,Luxury,3010.17,15360.0,126.3,100.0,1048.08,12.7,,2.0,0.0
7710,2023-09,"Rome, Italy",2023-12-11,2023-12-17,2.0,4428.0,51+,F,Other,Visa,UK,67.0,na,Afternoon,Budget,1210.21,1110.0,97.56,96.97,700.4,9.94,,0.0,
7711,2021-04,"Cape Town, South Africa",2021-09-26,2021-10-10,6.0,3723.0,26-35,F,Friend/Family,Visa,USA,26.0,na,Morning,Budget,5175.72,5880.0,125.27,100.0,1416.6,20.42,,,0.0
7712,2024-01,"Tokyo, Japan",2024-06-23,2024-07-02,4.0,757.0,18-25,F,Friend/Family,MasterCard,Indonesia,,na,Morning,Standard,2883.87,7344.0,91.1,100.0,1014.2,11.42,4.07,1.0,0.0
7713,2025-07,"Paris, France",2025-09-12,2025-09-23,3.0,3624.0,18-25,F,Other,Amex,USA,22.0,Frequent Traveler,Afternoon,Standard,1073.55,7524.0,111.77,100.0,,8.51,3.01,1.0,0.0
7714,2021-05,"Santiago, Chile",2021-10-13,2021-10-25,5.0,1597.0,51+,M,Social Media,,Portugal,66.0,na,Afternoon,Standard,2429.66,9216.0,123.27,100.0,1085.87,21.32,,2.0,
7715,2021-04,"Reykjavik, Iceland",2021-07-29,2021-08-04,1.0,,26-35,F,Online Ad,MasterCard,Kenya,31.0,Frequent Traveler,Evening,Standard,488.24,1152.0,102.26,91.4,1335.35,8.79,,1.0,0.0
7716,2023-03,"Marrakech, Morocco",2023-04-14,2023-04-27,2.0,468.0,51+,M,Online Ad,MasterCard,India,62.0,Frequent Traveler,Evening,Standard,1558.16,4212.0,124.22,100.0,922.73,16.33,12.43,0.0,2.0
7717,2024-11,"Santiago, Chile",2024-12-09,2024-12-14,2.0,416.0,51+,Other,Search Engine,MasterCard,Panama,57.0,frequent,Afternoon,Budget,1413.65,,94.76,90.44,809.7,15.11,12.11,1.0,0.0
7718,2024-11,"Barcelona, Spain",2025-01-08,2025-01-12,6.0,2406.0,26-35,F,Friend/Family,MasterCard,Iceland,31.0,na,Morning,Standard,3410.45,5184.0,125.08,100.0,856.19,14.65,,0.0,0.0
7719,2025-09,"Marrakech, Morocco",2026-01-12,2026-01-22,2.0,1231.0,18-25,F,,Discover,Egypt,22.0,na,,Budget,1430.36,1350.0,106.24,100.0,1005.22,13.16,,0.0,
7720,2022-10,"Buenos Aires, Argentina",2023-01-13,2023-01-23,3.0,102.0,18-25,F,Online Ad,Visa,Germany,18.0,Frequent,Evening,Standard,1611.04,4536.0,87.34,100.0,1366.32,16.03,6.12,,0.0
7721,2025-06,"Reykjavik, Iceland",2025-11-25,2025-12-05,1.0,,26-35,F,Friend/Family,MasterCard,USA,,na,Evening,Standard,393.49,1920.0,127.3,69.84,763.36,9.43,4.3,1.0,0.0
7722,2022-03,"Bangkok, Thailand",2022-08-16,2022-08-20,6.0,753.0,51+,M,,MasterCard,Ghana,66.0,na,Morning,Budget,3962.66,2100.0,96.87,100.0,820.5,18.59,11.51,0.0,0.0
7723,2023-04,"Paris, France",2023-06-23,2023-07-02,2.0,744.0,26-35,M,Friend/Family,MasterCard,Brazil,28.0,frequent,Afternoon,Standard,1063.93,4104.0,141.93,100.0,913.53,8.48,2.39,2.0,0.0
7724,2024-01,Tokyo ( Japan,2024-03-20,2024-03-28,,4638.0,36-50,F,Friend/Family,Visa,UK,46.0,na,Evening,Standard,3376.36,8160.0,99.1,100.0,829.15,13.39,6.31,,
7725,2023-07,"Rome, Italy",2023-10-23,2023-10-31,1.0,2583.0,36-50,M,Social Media,,Canada,50.0,Frequent Traveler,Afternoon,Standard,634.74,1776.0,107.56,94.45,709.22,8.91,3.4,1.0,
7726,2023-11,"New Delhi, India",2024-02-22,2024-03-03,6.0,1721.0,51+,F,Friend/Family,Discover,Japan,63.0,na,Morning,Standard,4524.98,10080.0,114.09,100.0,826.88,23.03,,0.0,0.0
7727,2024-02,"Tokyo, Japan",2024-04-16,2024-04-21,1.0,2053.0,26-35,F,Friend/Family,MasterCard,Portugal,33.0,na,Evening,Budget,,425.0,112.24,26.02,1036.69,8.25,,,
7728,2025-11,"Lima, Peru",2026-03-10,2026-03-18,4.0,3333.0,36-50,M,Search Engine,MasterCard,Iceland,41.0,Frequent Traveler,Evening,Budget,3234.56,2080.0,96.27,100.0,875.85,17.53,,0.0,
7729,2025-10,"Bangkok, Thailand",2026-02-19,2026-03-04,4.0,258.0,26-35,M,Friend/Family,Discover,Germany,26.0,na,Morning,Standard,2298.3,10920.0,99.14,100.0,873.05,11.69,,0.0,0.0
7730,2025-01,"Paris, France",2025-03-06,2025-03-16,6.0,1679.0,51+,M,Online Ad,Visa,Panama,61.0,frequent,Evening,Luxury,,34200.0,175.74,,596.53,17.92,12.16,0.0,
7731,2023-02,"New Delhi, India",07/01/2023,2023-07-10,3.0,856.0,36-50,F,Online Ad,Visa,Japan,45.0,na,Afternoon,Budget,1515.06,1890.0,112.93,100.0,949.89,13.34,,1.0,
7732,2021-03,"Tokyo, Japan",2021-04-18,2021-04-24,2.0,,36-50,M,Online Ad,Visa,Canada,45.0,na,Morning,Budget,1386.7,1020.0,86.39,100.0,995.9,10.13,4.54,0.0,0.0
7733,2023-01,"Tokyo, Japan",2023-04-21,2023-04-30,4.0,4706.0,26-35,F,Friend/Family,,Thailand,27.0,na,Afternoon,Standard,2010.92,7344.0,92.77,100.0,1047.62,11.54,5.29,,0.0
7734,2023-04,"Paris, France",2023-08-14,2023-08-22,2.0,2239.0,36-50,F,Friend/Family,MasterCard,Egypt,,Frequent,Afternoon,Luxury,654.44,9120.0,129.11,100.0,750.03,,2.59,0.0,0.0
7735,2025-10,"Lima, Peru",2026-02-10,2026-02-23,6.0,,51+,M,Search Engine,Discover,USA,52.0,na,Evening,,3503.63,12168.0,98.46,100.0,803.88,22.52,16.55,3.0,
7736,2021-01,"Rome, Italy",2021-04-19,2021-04-26,3.0,3791.0,51+,M,Social Media,MasterCard,USA,56.0,Frequent,Evening,Standard,1422.02,4662.0,126.45,100.0,,10.89,5.3,,1.0
7737,2025-06,Bali;  Indonesia,2025-11-16,2025-11-21,5.0,380.0,18-25,M,Online Ad,MasterCard,Canada,23.0,na,Morning,Standard,3286.51,4500.0,116.78,100.0,,15.5,5.86,0.0,0.0
7738,2024-01,"Cape Town, South Africa",2024-03-10,2024-03-18,1.0,2776.0,36-50,F,Social Media,Amex,USA,36.0,frequent,Evening,Standard,795.37,1344.0,,62.18,917.13,12.22,5.6,1.0,0.0
7739,2023-11,"Paris, France",02/28/2024,2024-03-12,1.0,2845.0,36-50,F,Online Ad,Visa,Canada,49.0,na,Evening,Budget,609.52,1235.0,85.5,77.06,723.35,7.85,3.42,,
7740,2024-12,"Reykjavik, Iceland",2025-05-19,2025-05-24,2.0,2324.0,36-50,M,Search Engine,MasterCard,Colombia,47.0,frequent,Morning,Standard,1263.75,1920.0,115.39,100.0,734.65,10.35,5.26,0.0,
7741,2021-03,"Paris, France",05/28/2021,2021-06-07,2.0,453.0,51+,M,Social Media,MasterCard,Vietnam,66.0,frequent,Morning,Budget,986.71,1900.0,91.54,100.0,761.13,10.73,6.34,3.0,
7742,2021-08,"Bali, Indonesia",2021-11-17,2021-11-26,2.0,4528.0,26-35,Other,Other,MasterCard,USA,35.0,Frequent,,Standard,1302.46,3240.0,104.73,100.0,1078.97,10.46,,0.0,0.0
7743,2022-09,"Barcelona, Spain",2022-10-23,2022-10-30,8.0,222.0,18-25,F,Online Ad,MasterCard,USA,19.0,Frequent,Afternoon,Standard,5249.03,12096.0,108.06,100.0,1046.48,23.15,,1.0,0.0
7744,2021-04,"Barcelona, Spain",2021-09-22,2021-09-26,5.0,453.0,51+,M,Social Media,,Vietnam,66.0,frequent,Evening,Budget,2395.0,1800.0,110.06,100.0,810.45,14.51,11.36,,1.0
7745,2024-12,"Cape Town, South Africa",2025-02-27,2025-03-02,4.0,1836.0,51+,M,Other,Discover,Germany,,na,Morning,Standard,2362.71,2016.0,114.87,100.0,774.07,16.52,10.26,0.0,0.0
7746,2023-08,"Tokyo, Japan",09/11/2023,2023-09-14,5.0,,36-50,F,Search Engine,Amex,Egypt,50.0,Frequent,Morning,Budget,2708.08,1275.0,93.01,100.0,769.98,16.59,14.13,0.0,1.0
7747,2025-01,"Marrakech, Morocco",2025-04-17,2025-04-20,2.0,797.0,18-25,F,Online Ad,,China,22.0,Frequent Traveler,Morning,Standard,1365.67,972.0,96.18,99.14,1121.7,12.09,4.89,1.0,
7748,2024-08,"Johannesburg, South Africa",2024-11-16,2024-11-22,2.0,3939.0,36-50,M,Friend/Family,Discover,Iceland,39.0,Frequent,Morning,Standard,1313.62,1900.8,96.98,100.0,896.68,13.4,,,1.0
7749,2024-07,"Marrakech, Morocco",2024-09-14,2024-09-24,3.0,,36-50,F,Social Media,Visa,Poland,38.0,na,Evening,Standard,2101.68,4860.0,108.88,100.0,870.77,13.66,7.6,0.0,
7750,2023-10,"Johannesburg, South Africa",2024-02-13,2024-02-16,2.0,2071.0,51+,M,Friend/Family,Discover,South Korea,69.0,na,Afternoon,Standard,1472.68,950.4,111.5,100.0,918.1,16.6,,1.0,0.0
7751,2021-11,"Paris, France",04/25/2022,2022-05-06,4.0,1048.0,36-50,F,,,Sweden,38.0,Frequent,Afternoon,Standard,1959.07,10032.0,100.59,100.0,801.95,9.15,4.76,1.0,1.0
7752,2022-03,"Bali, Indonesia",08/22/2022,2022-08-30,1.0,2613.0,18-25,M,Online Ad,Discover,Argentina,19.0,na,Morning,Luxury,734.21,3600.0,160.18,100.0,1228.35,11.63,,0.0,0.0
7753,2024-01,"Buenos Aires, Argentina",2024-05-21,2024-05-31,4.0,2233.0,26-35,Other,Social Media,,Canada,31.0,frequent,Evening,Budget,3315.08,2520.0,102.13,100.0,1194.57,17.69,10.23,0.0,2.0
7754,2025-10,"Cairo, Egypt",2025-12-17,2025-12-24,2.0,3673.0,51+,M,Friend/Family,Visa,Mexico,61.0,na,Afternoon,Standard,1739.31,2184.0,94.06,100.0,708.84,14.96,7.2,1.0,0.0
7755,2025-02,"Rome, Italy",2025-05-26,2025-06-07,2.0,4850.0,36-50,M,Search Engine,Visa,UK,40.0,na,Morning,,1090.65,5328.0,98.18,100.0,702.86,7.92,,0.0,0.0
7756,2023-04,"Cairo, Egypt",2023-09-15,2023-09-23,2.0,2174.0,26-35,Other,Search Engine,Visa,South Korea,32.0,frequent,Evening,Budget,1234.02,1040.0,92.57,92.6,1312.75,13.41,,1.0,0.0
7757,2022-11,"Buenos Aires, Argentina",2023-01-04,2023-01-13,4.0,3225.0,36-50,F,Friend/Family,Amex,Vietnam,48.0,Frequent Traveler,Morning,Luxury,2810.91,13608.0,141.53,100.0,1153.37,17.23,11.39,2.0,0.0
7758,2022-01,"Rome, Italy",2022-05-28,2022-06-04,8.0,1906.0,36-50,M,Online Ad,Visa,Ethiopia,44.0,na,Morning,Standard,4872.35,12432.0,101.46,100.0,853.09,24.05,,0.0,2.0
7759,2021-11,"Santiago, Chile",2022-03-18,2022-03-27,4.0,4127.0,51+,F,Social Media,,India,,Frequent Traveler,Evening,Standard,2836.77,5529.6,81.75,100.0,1009.73,,10.27,0.0,
7760,2021-08,"New Delhi, India",2021-10-27,2021-11-07,3.0,,36-50,M,Online Ad,Amex,South Africa,,na,Afternoon,Luxury,1743.44,13860.0,119.1,100.0,1150.32,13.75,,0.0,
7761,2021-08,"Bangkok, Thailand",2021-09-08,2021-09-13,6.0,,36-50,M,Search Engine,Discover,Canada,50.0,Frequent,Afternoon,Budget,1306.53,2625.0,92.13,100.0,840.12,18.92,14.52,0.0,1.0
7762,2022-09,"Marrakech, Morocco",2022-11-10,2022-11-15,,4791.0,18-25,M,Social Media,MasterCard,Japan,23.0,na,Afternoon,Standard,860.61,810.0,107.29,67.2,1356.94,12.25,,0.0,
7763,2025-11,"Cairo, Egypt",2026-01-17,2026-01-28,3.0,,36-50,M,Online Ad,Visa,UK,,Frequent Traveler,Afternoon,Standard,2292.4,5148.0,122.09,100.0,820.7,14.09,8.59,2.0,
7764,2023-09,"Johannesburg, South Africa",12/30/2023,2024-01-05,2.0,,18-25,F,Friend/Family,Visa,Thailand,23.0,VIP,Evening,Budget,1821.81,792.0,100.29,99.14,1230.21,12.74,4.33,0.0,0.0
7765,2022-06,"Rome, Italy",2022-07-11,2022-07-22,5.0,2142.0,51+,F,Other,Amex,Nigeria,58.0,na,Morning,Standard,3153.62,12210.0,113.76,100.0,819.57,13.82,,0.0,0.0
7766,2025-03,"Bangkok, Thailand",2025-05-06,2025-05-17,8.0,,,M,Friend/Family,Visa,South Korea,45.0,na,Evening,Standard,4267.28,18480.0,135.16,100.0,679.23,22.49,12.81,0.0,0.0
7767,2022-08,"Reykjavik, Iceland",2022-09-04,2022-09-11,4.0,4756.0,26-35,F,Friend/Family,Amex,Brazil,27.0,na,Afternoon,Luxury,3004.44,13440.0,99.69,100.0,1174.35,13.08,9.88,,1.0
7768,2023-03,"Rome, Italy",2023-04-25,2023-05-06,,3955.0,51+,M,Search Engine,Visa,Mexico,62.0,na,Afternoon,Budget,2059.86,4070.0,63.21,100.0,719.18,13.99,6.79,0.0,0.0
7769,2023-02,"Tokyo, Japan",2023-07-22,2023-07-26,8.0,2873.0,26-35,F,Online Ad,MasterCard,Germany,26.0,frequent,Evening,Standard,4583.9,6528.0,,100.0,1126.58,25.91,14.13,0.0,
7770,2022-02,"Cape Town, South Africa",2022-05-15,2022-05-27,2.0,2877.0,51+,M,,MasterCard,Romania,,na,Evening,Standard,1013.98,4032.0,90.37,100.0,991.91,13.6,,0.0,0.0
7771,2022-05,"Tokyo, Japan",2022-07-13,2022-07-17,3.0,1225.0,51+,M,Search Engine,Discover,USA,62.0,na,Morning,Standard,1269.0,2448.0,96.21,100.0,784.0,12.71,,1.0,2.0
7772,2021-11,"Bali, Indonesia",2022-04-11,2022-04-23,4.0,1452.0,51+,M,Online Ad,Visa,UK,59.0,VIP,Morning,Standard,1990.31,8640.0,99.99,100.0,947.34,15.58,,0.0,
7773,2022-12,"Buenos Aires, Argentina",2023-04-23,2023-05-05,4.0,4196.0,51+,F,Search Engine,Amex,China,51.0,Frequent,,Standard,2594.47,7257.6,151.26,,968.35,,,0.0,0.0
7774,2021-09,"Buenos Aires, Argentina",2021-12-04,2021-12-09,1.0,3269.0,36-50,F,,Amex,Germany,37.0,na,Afternoon,Budget,,315.0,111.72,26.26,1204.47,13.03,6.99,0.0,0.0
7775,2024-03,"Bangkok, Thailand",2024-07-15,2024-07-19,4.0,682.0,51+,M,Social Media,MasterCard,Iceland,63.0,Frequent Traveler,Afternoon,Luxury,2193.16,8400.0,153.5,100.0,703.11,11.73,,0.0,0.0
7776,2023-10,"Reykjavik, Iceland",2024-01-09,2024-01-14,3.0,996.0,51+,M,,Visa,UK,60.0,na,Afternoon,Budget,1918.3,1200.0,107.27,100.0,782.18,12.59,6.56,,0.0
7777,2023-12,"Santiago, Chile",2024-03-03,2024-03-09,,4781.0,18-25,M,Other,MasterCard,Egypt,18.0,VIP,Afternoon,Standard,4223.62,5529.6,76.93,100.0,1271.83,20.79,10.82,0.0,0.0
7778,2022-11,"Reykjavik, Iceland",01/22/2023,2023-01-26,7.0,3753.0,36-50,M,Search Engine,Visa,China,,na,Afternoon,Luxury,3467.25,13440.0,,100.0,841.7,21.57,,1.0,0.0
7779,2023-01,"Reykjavik, Iceland",2023-05-21,2023-06-04,1.0,4801.0,51+,F,Search Engine,Visa,Sweden,62.0,VIP,Morning,Luxury,284.53,6720.0,124.38,100.0,820.04,10.82,3.99,,
7780,2022-12,"Buenos Aires, Argentina",01/29/2023,2023-02-03,5.0,4498.0,18-25,F,Friend/Family,Visa,Venezuela,25.0,na,Afternoon,Standard,3857.76,3780.0,128.68,100.0,1407.67,20.18,13.17,0.0,1.0
7781,2021-05,"Buenos Aires, Argentina",2021-06-02,2021-06-05,2.0,,51+,F,Friend/Family,MasterCard,Romania,62.0,na,,,1189.57,907.2,111.46,84.53,1105.4,14.98,,,
7782,2021-01,"Paris, France",2021-05-11,2021-05-22,2.0,3905.0,26-35,F,Friend/Family,MasterCard,USA,28.0,na,Evening,Standard,1198.02,5016.0,87.45,100.0,1164.96,8.43,3.55,0.0,
7783,2024-03,"Johannesburg, South Africa",2024-08-10,2024-08-18,1.0,4590.0,36-50,F,Friend/Family,Amex,China,44.0,VIP,Afternoon,Standard,796.97,1267.2,142.78,100.0,926.75,12.45,,1.0,0.0
7784,2025-04,"Johannesburg, South Africa",2025-07-08,2025-07-18,7.0,3363.0,51+,M,Social Media,Amex,UK,66.0,na,Evening,Standard,5587.5,11088.0,117.95,100.0,823.74,26.83,23.65,,2.0
7785,2023-04,"Rome, Italy",2023-09-12,2023-09-16,2.0,85.0,18-25,M,Search Engine,Discover,Germany,25.0,vip,Morning,Standard,924.7,1776.0,102.51,96.45,918.52,8.18,2.34,1.0,1.0
7786,2023-02,"Rome, Italy",2023-03-28,2023-04-03,3.0,2029.0,36-50,M,Search Engine,Visa,India,47.0,Frequent,Morning,Budget,1555.44,1665.0,100.02,100.0,760.46,9.31,,0.0,0.0
7787,2021-02,"Paris, France",2021-07-29,2021-08-03,,1510.0,51+,M,Online Ad,,Canada,55.0,na,Afternoon,Standard,1079.32,2280.0,174.56,100.0,823.3,8.64,,0.0,0.0
7788,2024-07,"Paris, France",2024-09-18,2024-09-26,2.0,2788.0,26-35,M,Online Ad,Discover,Canada,26.0,na,,Luxury,1088.1,9120.0,142.47,100.0,861.97,6.84,2.07,,0.0
7789,2024-01,"Cape Town, South Africa",2024-06-11,2024-06-21,2.0,3491.0,51+,F,Friend/Family,MasterCard,UK,58.0,frequent,Afternoon,Budget,1323.54,1400.0,97.51,100.0,804.47,11.25,7.2,0.0,0.0
7790,2021-07,"Cape Town, South Africa",2021-10-05,2021-10-12,1.0,3560.0,51+,M,Online Ad,Visa,Greece,66.0,V.I.P.,Afternoon,,661.73,490.0,86.29,41.97,1058.92,14.88,6.22,0.0,0.0
7791,2021-06,"Rome, Italy",09/05/2021,2021-09-10,8.0,2599.0,36-50,F,,,USA,49.0,na,Evening,Standard,2964.44,8880.0,108.07,100.0,897.53,22.16,,,0.0
7792,2022-06,"Cairo, Egypt",2022-08-28,2022-09-07,1.0,1896.0,36-50,F,,MasterCard,Romania,47.0,na,Evening,Budget,625.84,650.0,72.38,51.82,1124.33,12.82,5.85,0.0,0.0
7793,2022-09,"Buenos Aires, Argentina",2022-11-19,2022-11-28,8.0,2674.0,18-25,F,Online Ad,Visa,Indonesia,19.0,na,Evening,Budget,6423.34,4536.0,73.88,100.0,1420.94,29.72,,0.0,0.0
7794,2021-12,"Paris, France",2022-01-03,2022-01-13,,1892.0,36-50,F,Other,Amex,Greece,49.0,na,Morning,Luxury,3938.98,45600.0,113.81,100.0,840.37,23.55,20.91,1.0,0.0
7795,2025-02,"Rome, Italy",2025-03-23,2025-04-04,6.0,3971.0,26-35,F,Search Engine,Visa,South Korea,30.0,na,Afternoon,Budget,2272.15,6660.0,115.73,100.0,,16.34,7.86,0.0,1.0
7796,2024-01,"Reykjavik, Iceland",2024-04-06,2024-04-16,3.0,4502.0,51+,F,Online Ad,MasterCard,Germany,61.0,na,Morning,Standard,2012.34,5760.0,121.62,100.0,711.57,13.87,8.67,0.0,0.0
7797,2024-03,"Rome, Italy",2024-08-04,2024-08-17,5.0,2453.0,26-35,F,Search Engine,Visa,Japan,30.0,na,Afternoon,Standard,1880.34,14430.0,106.52,100.0,921.11,11.82,4.48,0.0,1.0
7798,2024-05,"Bali, Indonesia",2024-08-09,2024-08-19,2.0,3386.0,18-25,F,Online Ad,Visa,Japan,25.0,frequent,Afternoon,,1417.44,3600.0,115.98,100.0,1091.85,11.91,,,
7799,2023-05,"New Delhi, India",2023-08-15,2023-08-27,2.0,2088.0,18-25,F,Friend/Family,Visa,India,20.0,na,Evening,Luxury,1511.05,10080.0,171.35,100.0,1247.81,12.17,5.05,,0.0
7800,2025-09,"Cape Town, South Africa",2025-10-12,2025-10-20,6.0,,36-50,F,Search Engine,Amex,Romania,41.0,Frequent,Evening,Standard,4391.68,8064.0,111.97,100.0,766.58,19.05,14.96,0.0,0.0
7801,2022-09,"Barcelona, Spain",2023-01-18,2023-01-24,7.0,1848.0,51+,F,Friend/Family,Visa,Nigeria,55.0,vip,Evening,Budget,,3780.0,102.31,100.0,714.77,18.97,,0.0,0.0
7802,2025-10,"Lima, Peru",2025-12-02,2025-12-13,6.0,3623.0,36-50,F,Other,Visa,France,38.0,frequent,Afternoon,Standard,3545.93,10296.0,115.31,100.0,849.95,20.82,12.88,0.0,1.0
7803,2024-04,"Paris, France",2024-09-09,2024-09-18,1.0,4233.0,26-35,F,Online Ad,MasterCard,Germany,35.0,Frequent,Evening,Standard,471.72,2052.0,106.13,100.0,733.6,7.31,2.02,,0.0
7804,2021-09,"Paris, France",02/28/2022,2022-03-10,3.0,1699.0,51+,M,Other,MasterCard,USA,61.0,na,Afternoon,Standard,2180.37,6840.0,123.6,100.0,764.85,12.2,,0.0,0.0
7805,2021-11,"Santiago, Chile",2022-03-02,2022-03-09,4.0,4328.0,36-50,M,Friend/Family,MasterCard,India,38.0,Frequent Traveler,Afternoon,Budget,3676.2,1792.0,85.56,100.0,1140.74,15.14,,1.0,0.0
7806,2022-06,"Paris, France",2022-07-31,2022-08-10,1.0,520.0,51+,F,Search Engine,Discover,UK,63.0,na,,Budget,495.22,950.0,60.19,75.65,702.63,,4.23,0.0,
7807,2022-11,"Lima, Peru",2023-02-14,2023-02-22,4.0,2987.0,51+,F,Online Ad,MasterCard,UK,69.0,na,Evening,Standard,2793.03,4992.0,95.16,100.0,901.73,17.47,12.57,,1.0
7808,2025-07,"Buenos Aires, Argentina",2025-09-28,2025-10-02,6.0,1586.0,51+,M,Online Ad,MasterCard,Argentina,68.0,Frequent Traveler,Evening,Budget,5458.11,1512.0,115.21,100.0,774.91,23.44,23.02,0.0,0.0
7809,2023-06,"Bali, Indonesia",2023-07-08,2023-07-13,3.0,1570.0,26-35,F,Social Media,Discover,Spain,26.0,na,Evening,Luxury,2059.15,6750.0,126.34,100.0,1157.3,11.97,,0.0,
7810,2021-01,"Paris, France",06/09/2021,2021-06-14,4.0,1715.0,18-25,F,Search Engine,Amex,Indonesia,21.0,na,Afternoon,Standard,,4560.0,114.58,100.0,1116.06,10.77,4.92,,
7811,2023-08,"Johannesburg, South Africa",2023-11-01,2023-11-07,1.0,557.0,36-50,M,,MasterCard,USA,41.0,na,,Standard,680.33,,108.5,,944.1,12.98,4.53,0.0,1.0
7812,2022-06,"Tokyo, Japan",2022-08-19,2022-08-24,1.0,1588.0,51+,F,Friend/Family,Visa,Sweden,55.0,na,Evening,Standard,643.0,1020.0,92.99,100.0,813.52,10.43,,1.0,0.0
7813,2023-07,"New Delhi, India",2023-08-03,2023-08-10,2.0,3155.0,36-50,F,Friend/Family,Discover,India,47.0,frequent,Evening,Luxury,1674.87,5880.0,126.48,100.0,907.82,13.0,9.74,0.0,
7814,2021-06,"Bangkok, Thailand",2021-08-20,2021-08-24,2.0,524.0,26-35,M,Friend/Family,Amex,Canada,33.0,na,Evening,Budget,1058.79,700.0,48.67,57.17,1191.46,9.83,4.29,,
7815,2022-10,"Johannesburg, South Africa",2023-03-15,2023-03-27,4.0,280.0,26-35,M,,MasterCard,USA,28.0,na,Morning,Budget,2625.16,3168.0,51.16,100.0,1321.34,15.89,9.82,2.0,
7816,2021-09,"Rome, Italy",12/03/2021,2021-12-16,5.0,,18-25,F,Friend/Family,Visa,Venezuela,21.0,na,Evening,Standard,1845.92,14430.0,,100.0,,11.92,4.21,0.0,0.0
7817,2022-09,"Cape Town, South Africa",2023-02-15,2023-02-18,3.0,2802.0,51+,F,Social Media,Visa,Japan,57.0,Frequent,Afternoon,Standard,1565.67,1512.0,112.27,100.0,925.75,13.7,6.57,,
7818,2021-08,"Barcelona, Spain",2021-11-14,2021-11-24,1.0,2807.0,36-50,M,Social Media,Visa,Mexico,46.0,na,Evening,Budget,358.7,900.0,100.43,88.01,961.58,7.43,3.2,0.0,
7819,2021-02,"Paris, France",2021-06-25,2021-07-08,2.0,1669.0,18-25,Other,Online Ad,Visa,Austria,21.0,Frequent,Evening,Standard,1019.27,5928.0,99.92,100.0,1078.49,5.89,2.18,2.0,0.0
7820,2023-07,"Bali, Indonesia",2023-08-05,2023-08-10,3.0,1839.0,51+,F,Friend/Family,,South Africa,65.0,na,Afternoon,Budget,2322.97,1125.0,79.05,100.0,823.63,15.24,11.79,0.0,0.0
7821,2022-12,"Rome, Italy",2023-05-07,2023-05-10,8.0,2262.0,18-25,M,Search Engine,Visa,Canada,23.0,na,Morning,Luxury,3330.49,13320.0,128.61,,1043.84,20.42,,0.0,
7822,2025-02,"Paris, France",2025-03-04,2025-03-11,4.0,4193.0,26-35,F,Social Media,MasterCard,Italy,,Frequent,Afternoon,Budget,2158.52,2660.0,88.58,100.0,834.57,,,0.0,1.0
7823,2022-07,"Tokyo, Japan",2022-10-12,2022-10-16,4.0,4475.0,51+,F,Search Engine,Amex,China,67.0,na,Evening,Budget,1865.59,1360.0,88.4,100.0,816.28,14.72,9.97,0.0,0.0
7824,2023-03,"Lima, Peru",2023-07-25,2023-08-06,6.0,,51+,Other,Social Media,MasterCard,USA,52.0,na,Evening,Luxury,5695.02,28080.0,137.87,100.0,930.57,22.7,,0.0,
7825,2023-10,"Cairo, Egypt",2023-12-25,2023-12-30,2.0,1130.0,51+,M,Search Engine,Visa,Mexico,52.0,na,Evening,Budget,1240.71,650.0,99.44,91.02,917.17,14.83,,2.0,0.0
7826,2022-08,"Cairo, Egypt",2022-11-06,2022-11-09,4.0,,51+,F,Online Ad,Visa,Italy,64.0,Frequent Traveler,,Budget,2821.7,780.0,104.68,100.0,963.31,19.15,,0.0,0.0
7827,2021-12,"Paris, France",2022-03-14,2022-03-25,3.0,3873.0,36-50,F,Search Engine,MasterCard,Canada,37.0,na,Evening,Standard,1245.28,7524.0,94.38,100.0,885.67,8.16,3.44,1.0,1.0
7828,2021-01,"Johannesburg, South Africa",2021-04-29,2021-05-10,2.0,987.0,51+,M,Online Ad,Visa,China,62.0,na,Afternoon,Luxury,1349.1,8712.0,146.77,100.0,1085.45,14.31,,,0.0
7829,2024-04,Rome ( Italy,2024-05-29,2024-06-12,2.0,1326.0,51+,M,Search Engine,,Italy,68.0,vip,Afternoon,Budget,1002.12,2590.0,92.63,100.0,582.09,10.12,4.24,2.0,0.0
7830,2025-03,"Bangkok, Thailand",08/22/2025,2025-09-05,2.0,2782.0,51+,F,,Visa,Switzerland,67.0,vip,Afternoon,Standard,1177.82,5880.0,88.95,100.0,622.6,10.14,,0.0,1.0
7831,2022-06,"Bangkok, Thailand",2022-11-24,2022-11-30,4.0,2725.0,26-35,M,Search Engine,MasterCard,France,31.0,vip,Evening,Standard,2189.43,5040.0,81.57,100.0,1093.46,9.79,,0.0,0.0
7832,2025-03,"Marrakech, Morocco",2025-05-28,2025-06-04,1.0,2782.0,51+,F,Search Engine,Visa,Switzerland,,na,Afternoon,Standard,729.38,1134.0,113.34,90.21,799.08,11.94,,1.0,0.0
